API,Unnamed: 1,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Dominica,            Distillate fuel oil (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Dominica,            Residual fuel oil (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Dominica,            Liquefied Petroleum Gases (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Dominica,            Other petroleum liquids (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominican Republic,        Refined petroleum products (Mb/d),,,,,,,31,30,27,26,22,33,39,34,38,42,44,46,47,35,44.1994316939891,36.229354520548,40.9469939726027,41.4031408219178,42.1667715846995,41.5246071232877,42.1157260273973,36.6477479452055,35.3416437158471,25.9966378082192,27.9661698630137,26.6960306849315,24.5944328767123,27.3244471232877,27.084135890411,,,
Dominican Republic,            Motor gasoline (Mb/d),,,,,,,8,8.4,7.9,8.3,6.1,6.4,6.1,5.8,8.2,7.4,8.4,8.6,8.8,6.9,5.33707650273224,5.42180821917808,6.52019178082192,7.26802739726027,7.31808743169399,7.52509589041096,7.50172602739726,6.63704109589041,6.75874316939891,3.27178082191781,3.62232876712329,3.3418904109589,1.84621917808219,3.3886301369863,3.92613698630137,,,
Dominican Republic,            Jet fuel (Mb/d),,,,,,,0.4,0.4,0.5,2.2,1.1,3.1,0.4,0.4,0.4,0.4,0.4,1,1.1,1,6.13166666666667,4.95353424657534,5.58358904109589,5.06216438356164,4.94,5.17079452054795,5.43150684931507,4.14967123287671,4.89666666666667,4.5407397260274,4.758,4.9752602739726,4.6493698630137,4.8666301369863,4.93180821917808,,,
Dominican Republic,            Kerosene (Mb/d),,,,,,,2.3,2.6,2.4,0.8,0.8,2.8,3.6,3.9,4.4,4.7,4.6,4.4,4.6,5.1,0.25344262295082,0.190602739726027,0.25413698630137,0.232958904109589,0.21120218579235,0.211780821917808,0.232958904109589,0.169424657534247,0.16896174863388,0.190602739726027,0.190602739726027,0.211780821917808,0.190602739726027,0.211780821917808,0.211780821917808,,,
Dominican Republic,            Distillate fuel oil (Mb/d),,,,,,,8.4,9,6.8,5.9,5.6,7.6,9.1,8.5,8.6,8.6,8.9,9.2,9.5,7.2,7.42773486338798,6.91513156712329,8.32628538082192,8.6533868,8.48723467759563,8.65341015890411,9.22579780821918,7.34441750684932,7.42603144262295,6.97447880547945,7.79239180821918,6.95417494794521,6.83114065753425,7.38350127671233,7.3834550630137,,,
Dominican Republic,            Residual fuel oil (Mb/d),,,,,,,10,8.1,7.5,7.3,7.5,10,18,13,14,19,19,21,21,13,18.8123042622951,13.2689300054795,14.4418488328767,14.5023781150685,15.911423147541,14.7411252821918,14.6756416438356,13.6939116164384,11.912501442623,6.95346417534247,7.2339141369863,7.43675204383562,6.35177654794521,7.4629746739726,7.00376018630137,,,
Dominican Republic,            Liquefied Petroleum Gases (Mb/d),,,,,,,0.8,0.6,0.7,1,0.8,0.9,0.8,1,1.2,0.8,1.3,1.2,1.3,1.3,1.29556480874317,1.25644151780822,1.26279218630137,1.29518705205479,1.1026646010929,1.16822727671233,1.13724219178082,0.84385405479452,0.839925016393443,0.829516021917808,0.927509780821918,0.703334224657534,0.509820219178082,0.449933594520548,0.544952564383562,,,
Dominican Republic,            Other petroleum liquids (Mb/d),,,,,,,0.7,0.7,1.3,0.6,0.5,1.4,0.9,0.8,0.9,1,1.1,1.1,1.1,0.9,4.94164196721312,4.22290622465754,4.55814976438356,4.38903816986301,4.19615954098361,4.05417317260274,3.91085260273973,3.80942778082192,3.3388142295082,3.23605551780822,3.44142263013699,3.07283796164384,4.21550367123288,3.56099648219178,3.08224204931507,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,        Refined petroleum products (Mb/d),,,,,,,99,85,116,111,117,124,130,139,139,142,161,139,136,133,162.408758469945,159.22898630137,149.811059726027,142.92386630137,157.37697704918,160.607256986301,162.122608219178,161.126972054795,165.674983606557,164.545637260274,143.369071780822,162.74293260274,157.081115616438,163.075020273973,146.486421917808,,,
Ecuador,            Motor gasoline (Mb/d),,,,,,,25,19,30,29,31,31,31,29,31,29,30,30,31,16,33.4441256830601,32.6243287671233,28.6280821917808,29.7732054794521,31.7893989071038,31.8531232876712,33.0216164383562,28.2074246575342,32.0457650273224,31.4558356164384,26.1508767123288,32.5308493150685,32.0167123287671,28.3710136986301,25.4965205479452,,,
Ecuador,            Jet fuel (Mb/d),,,,,,,3.4,3.5,3.7,3.5,3.7,4,4.2,3.7,3.8,4.4,4.6,4,5.6,4.4,5.28666666666667,4.84490410958904,4.93180821917808,5.43150684931507,6.045,6.73506849315068,7.32167123287671,10.2764109589041,7.69166666666667,7.45202739726027,7.38684931506849,7.56065753424657,7.56065753424657,8.06035616438356,7.56065753424657,,,
Ecuador,            Kerosene (Mb/d),,,,,,,4,4.3,5.1,5,3.8,5.2,5.4,3.6,1.7,1.6,2,1.4,1.1,1.8,0,0,0,0,0,0,0,0.0635342465753425,0.105601092896175,0.0423561643835616,0.0847123287671233,0.105890410958904,0.105890410958904,0.105890410958904,0.0635342465753425,,,
Ecuador,            Distillate fuel oil (Mb/d),,,,,,,19,17,24,22,25,29,29,54,59,57,35,26,27,23,33.0305220710383,36.8809771232877,34.0995495452055,30.2966908383562,34.639773,34.4695161479452,33.999725369863,33.4885749972603,33.7445381693989,36.2892872273973,30.3376531671233,35.4714063068493,33.4877969479452,32.4057167452055,30.0316773150685,,,
Ecuador,            Residual fuel oil (Mb/d),,,,,,,38,35,45,43,46,46,45,37,27,30,61,54,62,63,70.0078993114754,64.6249832876712,62.4435850520548,55.7691569753425,60.1360016065574,63.2009972712329,64.2055456438356,71.6557580383562,68.4116503278689,63.5976693369863,57.2892734136986,66.1658025534247,60.2915300712329,71.4615243616438,65.8682370410959,,,
Ecuador,            Liquefied Petroleum Gases (Mb/d),,,,,,,4.6,1.7,4.2,4,4.8,6,7.1,8.4,8.1,7,8.3,6.5,4,5.9,4.52900968852459,3.99626452054794,3.34797010410959,4.03787696438356,6.17032356830601,6.03209248767123,6.00235156164384,4.06238114520548,5.89624806010929,6.13273661917808,5.65929819726027,4.76373455890411,5.04214027945205,4.79596242191781,3.31171380821918,,,
Ecuador,            Other petroleum liquids (Mb/d),,,,,,,5.3,4.8,3.9,4.5,3.5,3.3,7.9,3.4,7.9,13,21,17,5.4,19,16.1105350491803,16.2575284931507,16.3600646136986,17.6154291945205,18.5964799672131,18.3164592986301,17.5716979726027,13.3728880109589,17.7795142622951,19.5757248986301,16.4604086465753,16.1445919232877,18.5763880438356,17.8745564712329,14.1540814246575,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,        Refined petroleum products (Mb/d),,,,,,,419,446,447,458,486,495,496,510,530,544,561,571,580,579,522.370887431694,602.826084383561,619.398555616438,643.918165479453,644.763884153007,649.771000547946,645.87581589041,681.143298630137,643.22079125683,616.392100821918,615.887401643836,553.671837808219,559.889641643836,533.888758356165,539.628447123287,,,
Egypt,            Motor gasoline (Mb/d),,,,,,,44,52,51,55,51,48,46,95,102,105,111,118,123,120,54.4894535519126,74.8770410958904,58.0273698630137,78.2890410958904,63.2525136612022,87.2630684931507,85.5103287671233,98.0365753424658,98.8174863387978,102.453479452055,77.5879452054794,76.6297808219178,78.476,103.972520547945,102.289890410959,,,
Egypt,            Jet fuel (Mb/d),,,,,,,3.8,5.7,6.7,5.1,6.9,5.2,5.6,11,17,19,18,19,19,20,21.2983333333333,28.9173424657534,36.7821643835616,40.7145753424658,45.0666666666667,46.1460821917808,44.1690136986301,52.6204383561644,50.245,43.7996712328767,45.1684109589041,36.0652054794521,32.6976712328767,35.391698630137,37.3904931506849,,,
Egypt,            Kerosene (Mb/d),,,,,,,49,50,52,51,51,56,49,41,30,25,28,25,24,22,20.9934972677596,18.4672876712329,17.3872054794521,12.3891780821918,10.7079508196721,6.52284931506849,3.5367397260274,3.02846575342466,2.80898907103825,3.1978904109589,9.12775342465753,8.15356164383562,6.26871232876712,1.4401095890411,0.868301369863014,,,
Egypt,            Distillate fuel oil (Mb/d),,,,,,,69,77,79,76,81,84,88,97,107,118,116,120,124,126,112.774991459016,152.749571928767,162.992375380822,155.496213978082,161.594266278689,166.901942263014,172.623932915068,180.049838410959,176.758559693989,169.082427353425,171.514494679452,153.332831517808,145.547013550685,152.674999682192,156.048432235616,,,
Egypt,            Residual fuel oil (Mb/d),,,,,,,190,197,197,203,214,219,218,221,227,226,229,238,237,232,198.732878918033,197.306158257534,192.243240887671,201.166834882192,213.31518095082,208.339038673973,202.578421709589,209.156896767123,181.56051357377,175.071547791781,169.317470761644,152.817510312329,174.609853249315,150.139622860274,153.66107549589,,,
Egypt,            Liquefied Petroleum Gases (Mb/d),,,,,,,9.3,9.9,9.6,10,11,12,11,13,14,15,21,15,15,15,15.0605686284153,19.5304007616438,19.0759975287671,21.2701005863014,18.3313393606557,18.7355136493151,17.9675304054795,19.3815812054794,19.7871856174863,17.3557859945205,19.9611339890411,19.2735466520548,17.1208208821918,18.5159566794521,18.4283407178082,,,
Egypt,            Other petroleum liquids (Mb/d),,,,,,,54,56,52,58,72,71,79,33,34,35,37,35,39,43,99.021164273224,110.97828220274,132.890202093151,134.592221512329,132.495966415301,115.862505961644,119.489848668493,118.869502794521,113.243056961749,105.431298586301,123.210192624658,107.399401380822,105.1695704,71.7538503671233,70.9419137424657,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,        Refined petroleum products (Mb/d),,,,,,,14,14,14,13,15,16,17,19,22,15,15,16,19,21,19.5348655737705,20.1879956164384,20.1198969863014,19.3721797260274,21.1577202185793,21.3619134246575,17.7925194520548,20.3429983561644,17.4252,18.3306695890411,16.6615693150685,15.453317260274,11.9094246575342,0,0,,,
El Salvador,            Motor gasoline (Mb/d),,,,,,,3.1,3.4,3.3,3,2.8,3.1,3.5,4.6,5.6,3.7,4.6,3.5,3.1,3.1,3.21622950819672,2.82775342465753,2.96797260273973,3.15493150684931,3.28614754098361,3.412,2.52394520547945,2.73427397260274,2.58696721311475,2.45383561643836,2.33698630136986,2.15002739726027,1.6826301369863,0,0,,,
El Salvador,            Jet fuel (Mb/d),,,,,,,0,0.4,0,0.6,0.7,0.5,0.6,0.7,0.8,0.7,1.4,0.7,1.2,0.9,0.823333333333333,0.869041095890411,0.847315068493151,0.977671232876712,1.06166666666667,1.10802739726027,0.847315068493151,1.4773698630137,1.25666666666667,1.19493150684931,1.15147945205479,1.17320547945205,0.890767123287671,0,0,,,
El Salvador,            Kerosene (Mb/d),,,,,,,1,0.4,1,0.3,0.2,0.3,0.3,0.3,0.4,0.4,0,0.3,0.5,0.4,0.274562841530055,0.296493150684931,0.317671232876712,0.402383561643836,0.443524590163934,0.465917808219178,0.338849315068493,0.0423561643835616,0.0422404371584699,0.0423561643835616,0.0423561643835616,0.0423561643835616,0,0,0,,,
El Salvador,            Distillate fuel oil (Mb/d),,,,,,,4.2,4.4,4,4.2,4.3,5.2,5.5,6.2,6.7,4.3,2.1,2.5,3,3.9,3.22419386338798,3.21270422465753,3.23312948493151,3.94832815890411,3.99904146994536,3.96914915616438,3.51881889863014,4.68429567671233,3.79449854098361,4.02988129315068,2.70106716164384,3.19135535342466,2.18919438356164,0,0,,,
El Salvador,            Residual fuel oil (Mb/d),,,,,,,3.9,4.5,4.5,3.6,4.5,5.4,4.9,5.5,6,4.6,5.8,7.1,9.3,10,10.1287621967213,11.0399582794521,10.9478610739726,9.25968588493151,10.6224747213115,10.6534333479452,8.65574593972603,8.96181603287671,7.68182173770492,8.71731603287671,8.7143778739726,7.11159031232877,5.66162383561644,0,0,,,
El Salvador,            Liquefied Petroleum Gases (Mb/d),,,,,,,0.9,0.8,0.8,0.7,0.8,0.9,0.8,0.8,1.3,0.6,0.5,0.5,0.6,0.6,0.470012781420765,0.503888476712329,0.472015983561644,0.375666975342466,0.472197393442623,0.473687928767123,0.56422544109589,0.663001243835617,0.657336781420765,0.469607408219178,0.435579720547945,0.402172405479452,0.206716849315069,0,0,,,
El Salvador,            Other petroleum liquids (Mb/d),,,,,,,0.7,0.4,0.4,1,1.1,0.8,0.9,0.9,0.8,0.4,0.4,1.5,1,1.3,1.39777104918033,1.43815696438356,1.33393153972603,1.25351240547945,1.27266783606557,1.27969778630137,1.34361958356164,1.77988540273973,1.40566862295082,1.42274156712329,1.27972264109589,1.38261014794521,1.27849232876712,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,        Refined petroleum products (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000591123287671233,0,0.000591123287671233,0,0,0,0,,,
Equatorial Guinea,            Motor gasoline (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Equatorial Guinea,            Jet fuel (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Equatorial Guinea,            Kerosene (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Equatorial Guinea,            Distillate fuel oil (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000591123287671233,0,0.000591123287671233,0,0,0,0,,,
Equatorial Guinea,            Residual fuel oil (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Equatorial Guinea,            Liquefied Petroleum Gases (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Equatorial Guinea,            Other petroleum liquids (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,        Refined petroleum products (Mb/d),,,,,,,--,--,--,--,--,--,--,--,15,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Eritrea,            Motor gasoline (Mb/d),,,,,,,--,--,--,--,--,--,--,--,2.2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Eritrea,            Jet fuel (Mb/d),,,,,,,--,--,--,--,--,--,--,--,1.4,0.8,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Eritrea,            Kerosene (Mb/d),,,,,,,--,--,--,--,--,--,--,--,0.3,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Eritrea,            Distillate fuel oil (Mb/d),,,,,,,--,--,--,--,--,--,--,--,4.3,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Eritrea,            Residual fuel oil (Mb/d),,,,,,,--,--,--,--,--,--,--,--,6,5.6,5.6,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Eritrea,            Liquefied Petroleum Gases (Mb/d),,,,,,,--,--,--,--,--,--,--,--,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Eritrea,            Other petroleum liquids (Mb/d),,,,,,,--,--,--,--,--,--,--,--,0.8,1.5,1.3,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,        Refined petroleum products (Mb/d),,,,,,,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Estonia,            Motor gasoline (Mb/d),,,,,,,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Estonia,            Jet fuel (Mb/d),,,,,,,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Estonia,            Kerosene (Mb/d),,,,,,,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Estonia,            Distillate fuel oil (Mb/d),,,,,,,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Estonia,            Residual fuel oil (Mb/d),,,,,,,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Estonia,            Liquefied Petroleum Gases (Mb/d),,,,,,,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Estonia,            Other petroleum liquids (Mb/d),,,,,,,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,        Refined petroleum products (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Eswatini,            Motor gasoline (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Eswatini,            Jet fuel (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Eswatini,            Kerosene (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Eswatini,            Distillate fuel oil (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Eswatini,            Residual fuel oil (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Eswatini,            Liquefied Petroleum Gases (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Eswatini,            Other petroleum liquids (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,        Refined petroleum products (Mb/d),,,,,,,15,17,14,16,15,9.9,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Ethiopia,            Motor gasoline (Mb/d),,,,,,,2.5,2.9,2.4,2.8,2.5,2.4,3,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Ethiopia,            Jet fuel (Mb/d),,,,,,,1.1,1.2,1.3,1.4,1.2,1.1,1.4,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Ethiopia,            Kerosene (Mb/d),,,,,,,0.2,0.3,0,0,0,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Ethiopia,            Distillate fuel oil (Mb/d),,,,,,,4.1,4.4,3.5,4.1,3.9,2,4.2,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Ethiopia,            Residual fuel oil (Mb/d),,,,,,,6,6.4,5.8,6.8,6.5,3.2,4.7,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Ethiopia,            Liquefied Petroleum Gases (Mb/d),,,,,,,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Ethiopia,            Other petroleum liquids (Mb/d),,,,,,,0.9,1.9,1.3,0.7,0.8,0.7,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands,        Refined petroleum products (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Falkland Islands,            Motor gasoline (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Falkland Islands,            Jet fuel (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Falkland Islands,            Kerosene (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Falkland Islands,            Distillate fuel oil (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Falkland Islands,            Residual fuel oil (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Falkland Islands,            Liquefied Petroleum Gases (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Falkland Islands,            Other petroleum liquids (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,        Refined petroleum products (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Faroe Islands,            Motor gasoline (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Faroe Islands,            Jet fuel (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Faroe Islands,            Kerosene (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Faroe Islands,            Distillate fuel oil (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Faroe Islands,            Residual fuel oil (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Faroe Islands,            Liquefied Petroleum Gases (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Faroe Islands,            Other petroleum liquids (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,        Refined petroleum products (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Fiji,            Motor gasoline (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Fiji,            Jet fuel (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Fiji,            Kerosene (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Fiji,            Distillate fuel oil (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Fiji,            Residual fuel oil (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Fiji,            Liquefied Petroleum Gases (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Fiji,            Other petroleum liquids (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,        Refined petroleum products (Mb/d),255,227,193,215,215,214,194,218,217,192,216,227,227,216,255.438356164384,281.246575342466,255.808743169399,239.13698630137,272.854794520548,264.731506849315,259.030054644809,241.964383561644,266.509589041096,268.180821917808,275.642076502733,260.931506849315,284.035616438356,295.005479452055,304.401639344262,301.476712328767,283,302.526027397261,290.546448087432,300.224657534246,291.690410958904,,,
Finland,            Motor gasoline (Mb/d),44,46,46,55,57,56,51,64,61,56,69,74,82,79,95.3095890410959,103.649315068493,96.9426229508197,87.0931506849315,96.8191780821918,99.2027397260274,90.5464480874317,87.6684931506849,100.660273972603,98.7835616438356,99.7377049180328,94.0657534246575,99.572602739726,101.101369863014,99.483606557377,97.9041095890411,90,94.3232876712329,96.292349726776,95.9397260273973,100.235616438356,,,
